y_test,logreg_preds,logreg_prob,rf_preds
no,no,0.027737323120710124,no
no,no,0.04944447890825919,no
no,no,0.041671030568560655,no
no,no,0.3546471121125036,no
yes,no,0.1850657870549579,yes
yes,yes,0.6408352012443296,yes
no,no,0.06580565159216945,no
yes,no,0.2822218566074249,no
yes,no,0.062353522606178796,no
no,no,0.07514990414994925,no
no,no,0.027486239552720376,no
yes,no,0.24697624286275585,no
yes,no,0.4587752443658641,yes
no,no,0.028710645829445602,no
no,no,0.06125832090945653,no
no,no,0.043899987705070316,no
yes,no,0.044179319954129256,no
no,no,0.03108351623899072,no
no,no,0.43778417343131065,no
yes,no,0.02820639009632462,no
no,no,0.08801079435233047,no
no,no,0.08937589552319682,no
no,no,0.03061911055017205,no
no,no,0.07865748265731967,no
no,no,0.05095861161160455,no
no,no,0.059620265150075694,no
no,no,0.06323151921303373,no
no,no,0.04404340811233344,no
no,no,0.0591219970825085,no
no,no,0.10180042362036441,no
no,no,0.0900594401629392,no
no,no,0.1131903352038989,no
no,no,0.05164249963446532,no
no,no,0.044766351963200626,no
no,no,0.21375149860060147,no
no,no,0.051984172849634976,no
no,no,0.042726887145177056,no
no,no,0.04240941876600409,no
no,no,0.03157103750814496,no
yes,no,0.44770260945710627,yes
no,no,0.08814086576761662,no
no,no,0.05794809287173578,no
no,no,0.044685556752341066,no
no,no,0.05089800291401703,no
no,no,0.07128641940638733,no
no,no,0.026686742568654418,no
no,no,0.050423051431325916,no
no,no,0.04332353141788824,no
no,no,0.07839232490503088,no
no,no,0.08542076451903377,no
no,no,0.028163151591775404,no
no,no,0.07305647920637844,no
no,no,0.036878814676378206,no
no,no,0.07883657423310607,no
no,no,0.07841416892543615,no
no,no,0.03395320440504138,no
no,no,0.03429750873848984,no
no,no,0.33176423410182804,yes
no,no,0.039886101912288946,no
no,no,0.05286866882963785,no
no,no,0.029613417086385412,no
no,no,0.3216074721917809,no
no,no,0.05616800011103199,no
no,no,0.03428651492954193,no
no,no,0.051740689288462614,no
no,no,0.0356477510182062,no
yes,yes,0.6521613701541547,yes
no,no,0.030105225669458235,no
no,no,0.036398514796019084,no
no,no,0.044872746354247525,no
no,no,0.044110612859885594,no
no,no,0.4546433535011144,no
no,no,0.040670805420031514,no
no,no,0.19431617643063678,no
no,no,0.055794597241981034,no
no,no,0.03874128401386989,no
no,no,0.008252438572274548,no
no,no,0.059904264035662444,no
yes,no,0.24759751859858714,no
no,no,0.16229697620745448,no
no,no,0.03373772914281317,no
no,no,0.12737369340203927,no
no,no,0.04440282804814626,no
no,no,0.2593787963380044,no
no,no,0.058827908336937185,no
no,no,0.06276025741838122,no
yes,no,0.05788476050294755,no
no,no,0.0386441177702914,no
yes,no,0.059781382623607,no
no,no,0.03361275858223697,no
no,no,0.09311837301313079,no
no,yes,0.6031393553260544,no
no,no,0.05926343427238678,no
no,no,0.04188223402965316,no
no,no,0.1047012072630082,no
no,no,0.03768434067889885,no
no,no,0.054912227146141454,no
no,no,0.05445757325364791,no
no,no,0.030777951722360163,no
no,no,0.0819692809828203,no
yes,no,0.20776709846125727,no
no,no,0.03130035553044923,no
yes,no,0.2956768348939686,no
no,no,0.04924300856705945,no
no,no,0.21868018324092817,no
no,no,0.08278251485501376,no
no,no,0.03159956213798919,no
no,no,0.06250916451194335,no
no,no,0.362940043787526,no
no,no,0.08423029803182201,no
no,no,0.0400525864580311,no
no,no,0.06664820756541993,no
no,no,0.03298069395205861,no
no,no,0.049091773583853304,no
no,no,0.18534563080368405,no
no,no,0.08336378396957383,no
no,no,0.10084791230986358,no
no,no,0.08659490545027819,no
no,no,0.04267525255100049,no
no,no,0.45048538048687886,no
no,no,0.08047040325898247,no
no,no,0.056181075187335804,no
yes,no,0.029288436186085228,yes
no,no,0.05535859266148848,no
no,no,0.05817611163343051,no
no,no,0.03373772914281317,no
no,no,0.4185779332515717,no
no,no,0.05589926232389485,no
no,no,0.025191395267603126,no
no,no,0.4191664255395571,no
yes,no,0.08426674807938932,no
no,no,0.07469118556416007,no
no,no,0.4172923091837546,yes
no,no,0.05220290072005123,no
no,no,0.057797718040239004,no
no,no,0.37796053843082666,no
no,no,0.09629036594885083,no
yes,no,0.035575959743403836,no
no,no,0.045499825871870056,no
no,no,0.028762680336457538,no
no,no,0.24256326997602617,yes
no,no,0.028122491987917813,no
no,no,0.050621388460522776,no
no,no,0.03262360075818483,no
no,no,0.050163668685089695,no
no,no,0.0596606539079699,no
no,no,0.2136208433516587,no
no,no,0.028127509660564022,no
no,no,0.07868671154816093,no
no,no,0.061026611806493616,no
no,no,0.0680949395607019,no
yes,no,0.1767905679537306,no
no,no,0.12405165106298963,no
no,no,0.036422405192304434,no
no,no,0.05783247914643009,no
no,no,0.08310068336990915,yes
no,no,0.1187438777698436,no
no,no,0.09867030305621619,no
no,no,0.052451146593997335,no
yes,no,0.06710011065567627,no
no,no,0.07460193905973295,no
no,no,0.16238978876232846,no
no,no,0.036597431458973234,no
no,no,0.024598142276269445,no
no,no,0.030358682189125526,no
no,no,0.049670981659051275,no
no,no,0.027651129500091437,no
no,no,0.09490924981042732,no
no,no,0.033037105633044794,no
no,no,0.07802255146352431,no
no,no,0.07029575517203353,no
no,no,0.08159757992680854,no
no,no,0.030568019767688307,no
no,no,0.031988826294466734,no
no,no,0.03641373030512692,no
no,no,0.04935354253078413,no
no,no,0.1908588854078648,no
no,no,0.05962553009421541,no
yes,no,0.10155499284694308,no
no,no,0.038897139652890864,no
no,no,0.05646797011223244,no
no,no,0.03918411856645299,no
no,no,0.02644904960501044,no
no,no,0.04069388924849428,no
no,no,0.02160889711562172,no
no,no,0.39284150319639505,no
no,no,0.11925460038886933,no
no,no,0.031586369430650005,no
yes,no,0.15631200937867915,no
yes,no,0.18748223327026983,no
no,no,0.03196627823923236,no
no,no,0.06319498682274342,no
no,no,0.06770518563369361,no
no,no,0.07504862544827849,no
no,no,0.05022800526149819,no
no,no,0.3836356469911361,no
no,no,0.04194183814790112,no
no,no,0.02986897252800892,no
no,no,0.10299418890668785,no
no,no,0.12853412862262437,no
no,no,0.14887021059072478,no
no,no,0.04673200770303168,no
no,no,0.07068421054948312,no
no,no,0.024201305462381893,no
no,no,0.028634796921293827,no
no,no,0.05571835213571322,no
no,no,0.03749150133518673,no
no,no,0.05155756658971643,no
no,no,0.03561305809228105,no
no,no,0.08045706224174247,no
no,no,0.055231866637267195,no
no,no,0.08225678858546018,no
no,no,0.07566232385181433,no
no,no,0.0558670560463288,no
no,no,0.04190393344882717,no
no,no,0.04346745011728819,no
no,no,0.04894208375241035,no
no,no,0.1090035856990235,no
no,no,0.385213165829798,yes
no,no,0.026179183249844615,no
no,no,0.05335427386643824,no
yes,no,0.030155153849196654,no
no,no,0.05569080137438419,no
no,no,0.05900372182920679,no
no,no,0.07150104329470054,no
no,no,0.12889032155902383,no
no,no,0.06870797582861367,no
no,no,0.05692227833044497,no
no,no,0.06887506782446427,no
no,no,0.06529122370246114,no
no,no,0.04718925511038767,no
no,no,0.18504599084436682,no
no,no,0.13012184450199912,no
no,no,0.0668266243842073,no
no,no,0.06343941669947338,no
no,no,0.08268181943927448,no
no,no,0.036780459541472015,no
no,no,0.035179796932526326,no
no,no,0.04364386678400493,no
no,no,0.03533920267227492,no
no,no,0.05342203690710574,no
no,no,0.031517633147199235,no
no,no,0.057410202832323357,no
yes,no,0.043787238294623755,no
no,no,0.06760840279566452,no
no,no,0.04072908936006134,no
no,no,0.04008159044661788,no
no,no,0.03106840916547968,no
no,no,0.08171621690682128,no
no,no,0.029377272127660402,no
yes,no,0.33941955211350183,no
yes,yes,0.7602458990725598,yes
no,no,0.12061108283133512,no
no,no,0.04915709664683254,no
no,no,0.07678402663913578,no
no,no,0.03125191802260204,no
no,no,0.06259823518018306,no
no,no,0.05679224631048075,no
no,no,0.038082158058620336,no
no,no,0.05040245154699676,no
no,no,0.06038230421755088,no
no,no,0.03845609263562643,no
no,no,0.04115318463109487,no
no,no,0.03279084560851901,no
no,no,0.010650721406122714,no
no,no,0.08962666024885943,no
no,no,0.033286282688848506,no
yes,no,0.22027480405530536,no
no,no,0.03770650114099498,no
no,no,0.023469781039309304,no
yes,no,0.3094091186938364,no
no,no,0.0631759624670082,no
no,no,0.11129490292127166,no
no,no,0.0702248950216496,no
no,no,0.06969559734660292,no
no,no,0.036398514796019084,no
no,no,0.05121519760345548,no
no,no,0.038285257923351954,no
no,no,0.030555021515309328,no
no,no,0.021011498325361578,no
no,no,0.06647154102135112,no
yes,no,0.13144626275139804,no
no,no,0.05225116957866695,no
no,no,0.026323094714318703,no
no,no,0.07667486179081795,no
no,no,0.09301438377534635,no
yes,yes,0.7329045486085082,yes
no,no,0.041248961498763476,no
no,no,0.32819115619062544,no
no,no,0.03783920129754103,no
no,no,0.05302193792110003,no
yes,no,0.06620022018012779,no
no,no,0.033471563176776374,no
yes,no,0.08900059276228059,no
no,no,0.050276054408845805,no
no,no,0.3346544755609186,no
no,no,0.06888304536298816,no
yes,no,0.34957556868434597,no
no,no,0.034177024824763085,no
no,no,0.02928825427358547,no
no,no,0.02629358000940073,no
no,no,0.03941708696549677,no
no,no,0.058399338295956574,no
no,no,0.04219700389574483,no
no,no,0.037323435124502286,no
no,no,0.03705669477217681,no
no,no,0.051104784811709845,no
no,no,0.21205366924040533,no
no,no,0.08162395981258608,no
no,no,0.03825318214910463,no
no,no,0.042885995451591795,no
no,no,0.03965374354807797,no
no,no,0.2555751332572326,no
no,no,0.05898367975457871,no
no,no,0.028328886710707487,no
no,no,0.024281921306506627,no
no,no,0.05822264077297324,no
no,no,0.02946656057113141,no
no,no,0.27391953482966386,no
yes,yes,0.7211646717028526,yes
no,no,0.11160565654518446,no
no,no,0.07074968355295569,no
no,no,0.050001957261803336,no
no,no,0.04488766021634756,no
no,no,0.06303901184874658,no
no,no,0.054667575948089374,no
no,no,0.13577894032988627,no
no,no,0.06558061759141617,no
no,no,0.026810388704888565,no
no,no,0.05305101379885773,no
no,no,0.12144058245277238,no
yes,no,0.04841549215183096,no
no,no,0.06363241286846033,no
no,no,0.03214186180252766,no
no,no,0.05118110888450713,no
no,no,0.06965854480516168,no
yes,no,0.04502144132739848,no
no,no,0.03522840444153015,no
no,no,0.06946407845412113,no
no,no,0.08100775239816425,no
no,no,0.03869116486592507,no
no,no,0.08159824846922996,no
no,no,0.1539392385399878,no
no,no,0.032013642152822666,no
no,no,0.032833588615425256,no
no,no,0.07473101897629729,no
no,no,0.02763719509166869,no
no,no,0.03370164098463768,no
yes,no,0.05541731936902368,no
no,no,0.04054464948554604,no
yes,no,0.35057182894994793,yes
no,no,0.05873145602315495,no
no,no,0.026442586608000328,no
no,no,0.056716514706438396,no
no,no,0.11252312871205594,no
no,no,0.042701051079732884,no
yes,yes,0.7998970520229127,yes
no,no,0.05522092473237428,no
no,no,0.03964811327771687,no
no,no,0.15311714541042595,no
no,no,0.07809149770569206,no
no,no,0.03580360059450798,no
no,no,0.02266157350165324,yes
yes,yes,0.8071405727838816,yes
no,no,0.05997617906899312,no
no,no,0.37779605886776607,yes
no,no,0.037307880298420776,no
no,no,0.36572142680658487,yes
no,no,0.05650892841058117,no
no,no,0.05733225524711624,no
no,no,0.216690258059959,no
yes,no,0.29343598624043277,no
no,no,0.17677564436333845,no
no,no,0.03698117727802678,no
yes,no,0.4434438280447073,yes
no,no,0.2145216161789826,yes
no,no,0.04974671405237318,no
no,no,0.0211840105146268,no
yes,no,0.09580182293456294,no
no,no,0.32362519198272943,no
no,no,0.13627947559806644,no
no,no,0.036316716349757215,no
no,no,0.016475727077188602,no
no,no,0.041147538211541566,no
no,no,0.07876064501591855,no
no,no,0.06955555468254408,no
no,no,0.07698305408414378,no
no,no,0.0452553286609377,yes
no,no,0.04946933241418551,no
no,no,0.4147033634827173,yes
yes,yes,0.8387826829428436,yes
no,no,0.0487721259825337,no
no,no,0.052458601349053335,no
no,no,0.08948844182656017,no
no,no,0.03497835116631063,no
yes,no,0.05082971248080161,no
no,no,0.0540880311992956,no
no,no,0.0420029926557808,no
no,no,0.10130386565412554,no
no,no,0.06553658023289523,no
no,no,0.02783614789997801,no
no,no,0.04154432851792379,no
no,no,0.0399438190572391,no
no,no,0.06177080978678456,no
no,no,0.04735555547072325,no
no,no,0.049254982914872195,no
no,no,0.10989281560435389,no
no,no,0.058663331237240046,no
no,no,0.02962560855196466,no
no,no,0.4604437229407578,no
no,no,0.09638584716751042,yes
no,no,0.07785094198824549,no
no,no,0.06995849549570954,no
yes,no,0.13759682471481294,no
no,no,0.038546887354731676,no
yes,no,0.10162435556960324,no
no,no,0.34675674014610863,no
no,no,0.06955845677078563,no
no,no,0.06211965668463798,no
no,no,0.10710544277465886,no
no,no,0.05643225011144567,no
no,no,0.09037952122488449,no
no,yes,0.7911332805191506,yes
no,no,0.36763561405043493,no
no,no,0.45206621714238815,no
no,no,0.07086857740350729,no
no,no,0.04514353044628923,yes
no,no,0.028218608688664777,no
yes,no,0.047043156880148956,no
no,no,0.054279738445059754,no
no,no,0.02232930528318149,no
no,no,0.07257532098282442,no
no,no,0.06572234844134887,no
no,no,0.07441725615206671,no
no,no,0.07895880750761941,no
no,no,0.15640308581881035,no
no,no,0.1757973164786358,no
no,no,0.09645031619710798,no
no,no,0.07956353949186415,no
no,no,0.03316819011039159,no
no,no,0.49983571106706337,no
no,no,0.0577656171954554,no
no,no,0.4136636810911285,yes
no,no,0.10686302124562384,no
no,no,0.06104802144756881,no
no,no,0.0712597268046764,no
no,no,0.02464682369549119,no
no,no,0.4261256384765672,no
no,no,0.08235608862071805,no
no,no,0.05528747818556322,no
no,no,0.05420180500784311,no
no,no,0.03791614816528533,no
no,no,0.03274888488456049,no
no,no,0.11130627498739593,no
no,no,0.07914629511990844,no
no,no,0.051909965029676805,no
no,no,0.06803112924086456,no
no,no,0.031912438080292704,no
no,no,0.10188565170670096,no
no,no,0.07029575517203353,no
no,no,0.018233401798539203,no
no,no,0.03741398002995239,no
no,no,0.09603294143627156,no
yes,no,0.049389140743171224,no
no,no,0.26477163958213884,yes
no,no,0.06997292535731124,no
no,no,0.037920177157621096,no
no,no,0.04732721240231258,no
no,no,0.119620029597931,no
no,no,0.09620901559027682,no
no,no,0.02405392268791025,no
no,no,0.03135851113819812,no
no,no,0.03170572125965402,no
no,no,0.08475192515022345,no
no,no,0.028307454759387323,no
no,no,0.02612844620533562,no
no,no,0.2167417308202844,no
no,no,0.04790927464502291,no
no,no,0.060063747607815104,no
no,no,0.028065732584524574,no
yes,no,0.07653453374031924,no
no,no,0.03373772914281317,no
no,no,0.021060383609490023,no
no,no,0.04521533117632981,no
yes,no,0.4586370096977476,yes
no,no,0.09037952122488449,no
no,no,0.3588927641878356,no
yes,no,0.39812529246279177,no
no,no,0.19488724472629534,no
no,no,0.20890865942181255,no
no,no,0.06722069177980966,no
no,no,0.026969033626956036,no
no,no,0.32159482867080974,no
no,no,0.14791202213490165,no
no,no,0.02828064801965564,no
no,no,0.06489840848804734,no
no,no,0.0385367713132674,no
no,no,0.0603852799057038,no
no,no,0.038063606655937034,no
no,no,0.034761110484635,no
no,no,0.4816480302625559,no
no,no,0.10276468745232807,no
no,no,0.16186475930325708,no
yes,no,0.16570749937856455,no
no,no,0.03532667977450489,no
no,no,0.034552466473373435,no
yes,yes,0.639912160602057,yes
yes,yes,0.7311957810084676,yes
yes,no,0.04835813867476951,no
no,no,0.13506901429559778,no
no,no,0.03561735603738685,no
no,no,0.06802516507367166,no
no,no,0.10634866243192737,no
yes,no,0.2620670915874646,no
no,no,0.06451125728550773,no
no,no,0.04308895184272731,no
no,no,0.06995849549570954,no
no,no,0.02964014442255523,no
no,no,0.03197127871259157,no
no,no,0.023469781039309304,no
no,no,0.40402912584404277,yes
no,no,0.06405608958472134,no
no,no,0.05906206844053492,no
no,no,0.05231998405414519,no
no,no,0.06164442606406411,no
no,no,0.07233932926222093,no
no,no,0.1127765403940681,no
no,no,0.029005039380439582,no
no,no,0.026163006559131022,no
no,no,0.05638154087454301,no
no,no,0.060646252993693237,no
no,no,0.031303021415903444,no
no,no,0.10234379319527241,no
no,no,0.04863859616481623,no
yes,no,0.2840237208520592,yes
no,no,0.04216701848162159,no
no,no,0.04469740912718743,no
no,no,0.20029641093655456,no
no,no,0.05045803335192544,no
no,no,0.04089732730108708,no
no,no,0.059541316962682514,no
no,no,0.056475632143587653,no
yes,yes,0.7674832628708218,yes
no,no,0.06968686702633071,no
no,no,0.03049535204393535,no
no,no,0.05469395273858846,no
yes,no,0.1308566362525618,no
no,no,0.035047062833240564,no
no,no,0.0788025202399856,no
yes,no,0.05536392323087847,no
no,no,0.0248686553020047,no
no,no,0.06179648378138483,no
no,no,0.053129765161256885,no
no,no,0.04018983714537897,no
no,no,0.06494291243691873,no
no,no,0.09947232441081683,no
no,no,0.08300496913882363,no
no,no,0.03419120118293673,no
no,no,0.07358564164383664,no
no,no,0.03950574579362272,no
no,no,0.23148363360633537,no
no,no,0.03818977043672707,no
yes,no,0.06553346237552318,no
no,no,0.04862837910646544,no
no,no,0.24244555297239367,no
yes,no,0.47610734637943364,no
no,no,0.06778032782283139,no
no,no,0.0380875880764958,no
no,no,0.037719334273578195,no
no,no,0.029840495898838373,no
no,no,0.05532309157871588,no
no,no,0.041731889761498255,no
no,no,0.07133462508468134,no
no,no,0.05587607693517644,no
no,no,0.058017833081863646,no
no,no,0.03968718674272221,no
no,no,0.030357262786292097,no
no,no,0.056032196340271616,no
no,no,0.059544263625025025,no
no,no,0.0181626053755161,no
no,no,0.07137404471940294,no
no,no,0.031393766437557924,no
no,no,0.0327205580597899,no
yes,yes,0.7008582034421912,no
yes,no,0.3485851430036804,no
no,no,0.1232522463019545,no
no,no,0.03440551424842839,no
no,no,0.05612310220096059,no
no,no,0.033690491837187246,no
no,no,0.048389415910710463,no
no,no,0.11239627979133927,no
no,no,0.05192719277528183,no
no,no,0.3712301051848305,no
no,no,0.25709072861108545,no
no,no,0.06779755216981657,no
no,no,0.03402830053203222,no
no,no,0.05674321680905665,no
no,no,0.1265922985187835,no
no,no,0.109837875740943,no
no,no,0.07111997839665382,no
yes,no,0.21186345329096593,yes
no,no,0.04169207379704524,no
no,no,0.4438092142168942,no
no,no,0.07764858923442575,no
no,no,0.05261609505498636,no
no,no,0.3816800897224571,yes
no,no,0.13641085198750144,no
no,no,0.052071493297690764,no
no,no,0.2041220438242719,no
no,no,0.05160397302557304,no
no,no,0.033078761566533145,no
yes,no,0.2925344966393764,yes
no,no,0.050885506091537504,no
no,no,0.02513362646772183,no
no,no,0.04090511366429752,no
no,no,0.08733677060996395,no
no,no,0.04440766429967599,no
no,no,0.0369592522077222,yes
no,no,0.055652494325750756,no
yes,yes,0.7158485766847651,yes
no,no,0.0764511932665222,no
no,no,0.03454038591805621,no
no,no,0.019278442351809193,no
no,no,0.3216620580740958,no
no,no,0.05703790987162899,no
yes,yes,0.7265037220915231,yes
no,no,0.08643457352730709,no
no,no,0.4485828278249093,no
no,no,0.089391780886841,no
no,no,0.03020898066522201,no
no,no,0.05306524713757698,no
yes,no,0.02942518042585735,no
no,no,0.0533811896619116,no
no,no,0.03383141459090204,no
no,no,0.06716277516559102,no
no,no,0.06149665752752226,no
no,no,0.02998974155228464,no
no,no,0.04957582994535465,no
no,no,0.029762460688640198,no
no,no,0.0329494084931329,no
no,no,0.10573909204814877,no
yes,no,0.41769872505976247,no
no,no,0.11371752474715205,no
no,no,0.047266544584245396,no
no,no,0.02744560876149717,no
no,no,0.20609048505690375,no
no,no,0.05040245154699676,no
no,no,0.035608722909167494,no
no,no,0.05909011752577615,no
no,no,0.3100624834335222,no
no,no,0.04891882307996591,no
no,no,0.09474275683593482,no
no,no,0.030778683217997056,no
no,no,0.03309574746296594,no
no,no,0.030403050886546382,no
no,no,0.07105803426690749,yes
no,no,0.04359197588445585,no
no,no,0.09583572173693612,no
no,no,0.04394486905169733,yes
no,no,0.03958008533945659,no
no,no,0.039325717994698355,no
no,no,0.039929412347283096,no
no,no,0.12446021168963055,no
no,no,0.05947494047035098,no
no,no,0.039385050636419845,no
no,no,0.060043070835927546,no
no,yes,0.737012572234371,no
no,no,0.027554387417950202,no
no,no,0.06429992528572621,no
no,no,0.1394273123717525,no
no,no,0.09588566496762192,no
no,no,0.028907145790181988,no
no,no,0.04892680748957671,no
no,no,0.04930537861899627,no
no,no,0.21713181161659242,yes
no,no,0.03894875322040755,no
no,no,0.053414112292441966,no
no,no,0.04867759470411642,no
no,no,0.08618252923758897,no
no,no,0.3396596835816783,no
no,no,0.03888575995443689,no
no,no,0.10728764071675252,no
no,no,0.07137393390800875,no
no,no,0.05008697047390369,no
no,no,0.12517092206076422,no
no,no,0.032196549297991435,no
no,no,0.039302342411497965,no
no,no,0.027366257708465132,no
no,no,0.02290328272460405,no
no,no,0.16775147711141553,no
no,no,0.0618483230581575,no
no,no,0.0634500161506917,no
no,no,0.2525723098173272,no
no,no,0.03083237444828976,no
no,no,0.07616197973879171,no
no,no,0.06020674133302273,no
no,no,0.34038830934549974,no
no,no,0.07647264718930423,no
no,no,0.052457048858565315,no
yes,no,0.4702839669845847,no
no,yes,0.63206551423583,yes
no,no,0.4130201436521096,no
no,no,0.037562074819163946,no
yes,no,0.10047424297946408,no
no,no,0.08198819839807416,no
no,no,0.06942128622991556,no
yes,no,0.21234336605407866,no
no,no,0.030371014992465528,no
no,no,0.08211925771719959,no
no,no,0.029330219674467212,no
no,no,0.09252266324422288,no
no,no,0.10718994934614193,no
no,yes,0.6100943635894599,yes
no,no,0.05019299020996459,no
no,no,0.4550221788786796,yes
no,no,0.041122598110255947,no
no,no,0.030341878731387672,no
no,no,0.041024615104898535,no
no,no,0.13398837054028992,no
no,no,0.010567806669723486,no
no,no,0.055261244854890326,no
yes,yes,0.8467796669052404,yes
no,no,0.055918458197846084,no
no,no,0.03207828366802126,no
no,no,0.04561352540207732,no
yes,no,0.054661551249167634,no
no,no,0.04157647163143494,no
yes,no,0.05268930136336752,no
no,no,0.038733925357541846,no
no,no,0.02800793232247236,no
yes,no,0.24103256315879437,no
yes,yes,0.650722444732413,yes
no,no,0.03327518808795782,no
no,no,0.05273451867633097,no
no,no,0.028694828737223316,no
yes,no,0.06210255636397533,no
no,no,0.05573996624640792,no
no,no,0.039510647407060236,no
yes,yes,0.6901352908109339,yes
no,no,0.06040417667387148,no
no,no,0.072218986333244,no
no,no,0.03163816133596845,no
no,no,0.16835302404562408,no
no,no,0.02577099686010409,no
yes,yes,0.6833482231027139,yes
no,no,0.029288436186085228,yes
no,no,0.05176882238343475,no
no,no,0.05527253145890238,no
no,no,0.11453504623739198,no
no,no,0.038572522189135226,no
no,no,0.12405165106298963,no
no,no,0.05591315520541833,no
no,yes,0.6038647613694509,no
no,no,0.048136781759276485,no
no,no,0.07190770807144763,no
no,no,0.05964275654837923,no
no,no,0.0473262833748755,no
no,no,0.044664100595918,no
no,no,0.03755660848614867,no
no,no,0.030284928391559482,no
no,no,0.029766042864685385,no
no,no,0.053918216464308624,no
no,no,0.047352230281618383,no
no,no,0.07331653160634126,no
no,no,0.03390472153662737,no
no,no,0.030607872310058185,no
no,no,0.03120790984080678,no
no,no,0.08659698463524339,no
no,no,0.06340670502823918,no
yes,yes,0.7031626374080684,yes
yes,no,0.29760512217127144,no
yes,no,0.36929967259288266,no
no,no,0.05135556933245921,no
no,no,0.11523794587035065,no
no,no,0.04566574980614635,no
no,no,0.028138788318830397,no
no,no,0.04570564906176505,no
no,yes,0.7486368253036367,yes
no,no,0.0473384175363501,no
no,no,0.09771887173796674,no
no,no,0.05875925433846616,no
no,no,0.06891684413380376,no
no,no,0.09141659802972496,no
no,no,0.0705333527791151,no
no,no,0.03495883077558314,no
no,no,0.11476595935896608,no
no,no,0.04352381617720819,no
no,no,0.03294404026243123,no
no,no,0.08136539723723202,no
no,no,0.05867418243560998,no
no,no,0.03618924662684319,no
no,no,0.05045422572068885,no
no,no,0.03336969532028087,no
no,no,0.02544017736920282,no
no,no,0.10627322373660644,no
no,no,0.02565582222845697,no
no,no,0.13930310378758975,no
no,no,0.10340950504218423,no
no,no,0.026616048459679287,no
no,no,0.05493714624084469,no
no,no,0.07962740188223824,no
no,no,0.0855096736932391,no
no,no,0.04110170263847479,no
no,no,0.07284392237693961,no
no,no,0.1372591591505626,no
no,no,0.045296330333919124,no
no,no,0.07650360589868035,no
no,no,0.03375277650658417,no
no,no,0.05191398295021303,no
no,no,0.1576862323174988,no
no,no,0.10174516611347284,no
no,no,0.1500568214491398,no
no,no,0.0780648427970408,no
yes,no,0.28779623825614964,no
no,no,0.08432652136569246,no
no,no,0.051447784730614586,no
no,no,0.05152895241113396,no
no,no,0.030542875739900683,no
no,no,0.19988531875277304,no
no,no,0.35575017079668775,no
no,no,0.2555670471519249,yes
no,no,0.03834239462481354,no
yes,no,0.2918262941046193,no
no,no,0.10935516676996573,no
yes,no,0.4598111629938043,no
no,no,0.18564429048506428,no
no,no,0.04669702296153238,no
no,no,0.07057521970425615,no
no,no,0.07381640712520894,no
no,no,0.05436720492356071,no
no,no,0.14443709882154893,no
no,no,0.05214741789915936,no
no,no,0.08300496913882363,no
no,no,0.03450326997522054,no
no,no,0.04377752469580688,no
no,no,0.07384655540433833,no
no,no,0.06527028673697842,no
no,no,0.04085058802462577,no
no,no,0.04370334680940387,no
no,no,0.048911974217938775,no
no,no,0.06621100987557836,no
no,no,0.0526591193598937,no
no,no,0.04522247480577924,no
no,no,0.056184848562536915,no
no,no,0.06354806611973184,no
no,no,0.07960321724263254,no
no,no,0.027994249410337627,no
no,no,0.061037072435236636,no
no,no,0.052581429814116114,no
no,no,0.028612613106978962,no
no,no,0.07173914646991579,no
no,no,0.052673912109772056,no
no,no,0.07784415606289967,no
no,no,0.03908926713904943,no
no,no,0.03395896907519968,no
no,no,0.10448594522785358,no
yes,no,0.32895869511271514,no
yes,no,0.033022606818117646,no
no,no,0.03993290932368408,no
no,no,0.08199340115371384,no
no,no,0.060160085749839776,yes
yes,no,0.1805723569808814,no
no,no,0.06951804053074848,no
no,no,0.04209249470417181,no
no,no,0.09052356894365948,yes
no,no,0.030418386584468566,no
no,no,0.05481579054548397,no
no,no,0.40034012650847234,no
no,no,0.07197107986841833,no
no,no,0.3823195740737967,no
no,no,0.03810767039553504,no
no,no,0.0553686162173627,no
no,no,0.0696421238053665,no
yes,no,0.08706577402946725,no
no,no,0.04054232160320311,no
yes,yes,0.5707904502424739,yes
yes,no,0.02789885087588802,no
no,no,0.03781675442478668,yes
no,no,0.029178096851059383,no
no,no,0.059459969985452055,no
no,no,0.03873793885183333,no
no,no,0.04578605186582869,no
no,no,0.10266289966621646,no
no,no,0.12025824960688689,no
no,no,0.11029523495434274,no
no,no,0.03300531657748879,no
no,no,0.03862341050587794,no
no,no,0.04156392397079469,no
no,no,0.045454304478705,no
no,no,0.08839393903870146,no
no,no,0.0582473353912003,no
no,no,0.20449033787296494,no
no,no,0.05436883684645234,no
no,no,0.26769690304025934,no
yes,yes,0.7231804796281123,yes
no,no,0.01562660733950684,no
no,no,0.08013352682813486,no
no,no,0.07312291197699854,no
no,no,0.032875025843853864,no
no,no,0.1767905679537306,no
no,no,0.04171262877315498,no
yes,no,0.0593385998335572,no
no,no,0.041253414764831416,no
yes,no,0.19014969053094072,no
yes,yes,0.8273905398983241,yes
yes,no,0.3523845670040203,no
no,no,0.44950857865394767,yes
no,no,0.033465364623558556,no
no,no,0.0897557835848328,no
no,no,0.057836885469766015,no
yes,no,0.029018585775460303,no
no,no,0.23149857152481707,no
no,no,0.031019134460607105,no
no,no,0.052336694702681014,no
yes,no,0.26941770933803494,yes
no,no,0.03168688828333961,no
no,no,0.06334230846047387,no
no,no,0.07233080512153989,no
no,no,0.06666668007287921,yes
